"Species","Genus","Family","Ordo","Class","Phylum"
"Anthelia_simplex_Thomson_&_Dean,_1931","Anthelia_[Cnidaria]","Xeniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthelia_strumosa_Ehrenberg,_1834","Anthelia_[Cnidaria]","Xeniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthelia_ternatana_(Schenk,_1896)","Anthelia_[Cnidaria]","Xeniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthelia_tosana_Utinomi,_1958","Anthelia_[Cnidaria]","Xeniidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthelura_elongata_Norman_&_Stebbing,_1886","Anthelura_[Arthropoda]","Antheluridae","Isopoda","Malacostraca","Arthropoda"
"Anthemiphyllia_dentata_(Alcock,_1902)","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_frustum_Cairns,_1994","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_macrolobata_Cairns,_1999","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_multidentata_Cairns,_1999","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_pacifica_Vaughan,_1907","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_patera_costata_Cairns,_1999","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_patera_patera_Pourtals,_1878","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_patera_Pourtals,_1878","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthemiphyllia_spinifera_Cairns,_1999","Anthemiphyllia_[Cnidaria]","Anthemiphylliidae","Scleractinia","Anthozoa","Cnidaria"
"Anthenea_acanthodes_H.L._Clark,_1938","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_aspera_Doderlein,_1915","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_australiae_Doderlein,_1915","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_conjugens_Doderlein,_1935","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_crassa_H.L._Clark,_1938","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_crudelis_Doderlein,_1915","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_diazi_Domantay,_1969","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_edmondi_A.M._Clark,_1970","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_elegans_H.L._Clark,_1938","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_flavescens_(Gray,_1840)","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_godeffroyi_Doderlein,_1915","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_grayi_Perrier,_1875","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_mertoni_Koehler,_1910","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_mexicana_A.H._Clark,_1916","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_obesa_H.L._Clark,_1938","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_pentagonula_(Lamarck,_1816)","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_polygnatha_H.L._Clark,_1938","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_regalis_Koehler,_1910","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_rudis_Koehler,_1910","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_sibogae_Doderlein,_1915","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_tuberculosa_Gray,_1847","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenea_viguieri_Dderlein,_1915","Anthenea_[Echinodermata]","Oreasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_cristatus_(Sladen,_1889)","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_dubius_H.L._Clark,_1938","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_epixanthus_(Fisher,_1906)","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_granulosus_Fisher,_1913","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_laevigatus_Liao_&_A.M._Clark,_1989","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_lithosorus_Fisher,_1913","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_marleyi_Mortensen,_1925","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_piercei_Perrier,_1881","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_sarissa_Alcock,_1893","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Anthenoides_tenuis_Liao_&_A.M._Clark,_1989","Anthenoides_[Echinodermata]","Goniasteridae","Valvatida","Asteroidea","Echinodermata"
"Antheopsis_australiensis_Carlgren,_1950","Antheopsis_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Antheopsis_malayensis_England,_1987","Antheopsis_[Cnidaria]","Actiniidae","Actiniaria","Anthozoa","Cnidaria"
"Anthessius_alatus_Humes_&_Stock,_1965","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_amicalis_Humes_&_Stock,_1965","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_arcuatus_Lpez-Gonzlez,_Conradi,_Naranjo_&_Garcia-Gmez,_1992","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_arenicolus_(Brady,_1872)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_atrinae_Suh_&_Choi,_1991","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_brevicauda_(Leigh-Sharpe,_1934)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_brevifurca_Sewell,_1949","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_concinnus_(Scott_A.,_1909)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_dilatatus_(Sars_G.O.,_1918)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_discipedatus_Humes,_1976","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_distensus_Humes_&_Ho,_1965","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_dolabellae_Humes_&_Ho,_1965","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_fitchi_Illg,_1960","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_graciliunguis_Do_&_Kajihara,_1984","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_groenlandicus_(Hansen,_1923)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_hawaiiensis_(Wilson_C.B.,_1921)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_investigatoris_Sewell,_1949","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_kimjensis_Suh,_1993","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_leptostylis_(G.O._Sars,_1916)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_lighti_Illg,_1960","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_longipedis_Ho_&_Kim_I.H.,_1992","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_lophiomi_Avdeev_&_Kazachenko,_1986","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_minor_Stock,_1959","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_mytilicolus_Reddiah,_1966","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_navanacis_(Wilson_C.B.,_1935)","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_nortoni_Illg,_1960","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_nosybensis_Kim,_2009","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_obtusispina_Ho,_1983","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_ovalipes_Stock,_Humes_&_Gooding,_1963","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_pectinis_Tanaka,_1961","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_pinctadae_Humes,_1973","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_pinnae_Humes,_1959","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_placunae_Devi,_1984","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_pleurobrancheae_Della_Valle,_1880","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_projectus_Kim_I.H.,_1993","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_proximus_Stock,_Humes_&_Gooding,_1963","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_saecularis_Stock,_1964","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_sensitivus_Stock,_Humes_&_Gooding,_1963","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_solecurti_Della_Valle,_1880","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_solidus_Humes_&_Stock,_1965","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_stylocheili_Humes_&_Ho,_1965","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_teissieri_Bocquet_&_Stock,_1958","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthessius_varidens_Stock,_Humes_&_Gooding,_1963","Anthessius_[Arthropoda]","Anthessiidae","Poecilostomatoida","Maxillopoda","Arthropoda"
"Anthias_altus_Smith,_1961","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_anthias_(Linnaeus,_1758)","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_asperilinguis_Gnther,_1859","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_cyprinoides_(Katayama_&_Amaoka,_1986)","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_filamentosus_Cuvier_&_Valenciennes","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_helenensis_Katayama_&_Amaoka,_1986","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_hutchii_Bleeker,_1857","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_menezesi_Anderson_&_Heemstra,_1980","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_nicholsi_Firth,_1933","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_noeli_Anderson_&_Baldwin,_2000","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_oculatus_C_&_V,_1828","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_rasor","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_salmopunctatus_Lubbock_&_Edwards,_1981","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_tenuis_Nichols,_1920","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_woodsi_Anderson_&_Heemstra,_1980","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthias_zonatus_Cuvier_&_Valenciennes","Anthias_[Chordata]","Serranidae","Perciformes","Actinopterygii","Chordata"
"Anthicus_bimaculatus_(Illyger,_1801)","Anthicus_[Arthropoda]","Anthicidae","Coleoptera","Insecta","Arthropoda"
"Antho_(Acarnia)_anisotyla_(Lvi,_1960)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_arbuscula_(Burton,_1959)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_arctica_(Koltun,_1959)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_bakusi_Sim_&_Lee,_1998","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_burtoni_(Lvi,_1952)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_circonflexa_(Lvi,_1960)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_coriacea_(Bowerbank,_1874)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_delaubenfelsi_(Little,_1963)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_elegans_(Ridley_&_Dendy,_1886)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_erecta_(Ferrer-Hernandez,_1923)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_frondifera_(Lamarck,_1814)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_gymnazusa_(Schmidt,_1870)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_illgi_(Bakus,_1966)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_inconspicua_(Desqueyroux,_1972)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_karykina_(de_Laubenfels,_1927)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_karyoka_(Dickinson,_1945)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_kellyae_Samaai_&_Gibbons,_2005","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_lambei_(Burton,_1935)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_lithophoenix_(de_Laubenfels,_1927)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_manaarensis_(Carter,_1880)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_novizelanica_(Ridley_&_Duncan,_1881)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_penneyi_(de_Laubenfels,_1936)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_planoramosa_(Koltun,_1962)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_plena_(Sollas,_1879)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_prima_(Brndsted,_1924)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_ridleyi_(Hentschel,_1912)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_signata_(Topsent,_1904)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_simplicissima_(Burton,_1932)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Acarnia)_spinulosa_(Tanita,_1968)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_arcitenens_(Topsent,_1892)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_barbadensis_(van_Soest,_1984)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_brattegardi_van_Soest_&_Stone,_1986","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_brondstedi_Bergquist_&_Fromont,_1988","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_dichotoma_(Linnaeus,_1767)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_graceae_(Bakus,_1966)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_granditoxa_Picton_&_Goodwin,_2007","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_hallezi_(Topsent,_1904)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_heterospiculata_(Brndsted,_1924)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_inconstans_(Topsent,_1925)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_involvens_(Schmidt,_1864)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_jia_(de_Laubenfels,_1930)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_opuntioides_(Lamarck,_1815)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_oxeifera_(Ferrer-Hernandez,_1921)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_paucispina_Sar_&_Siribelli,_1962","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Antho)_tuberosa_(Hentschel,_1911)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Isopenectya)_chartacea_(Whitelegge,_1907)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Isopenectya)_primitiva_(Burton,_1935)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Isopenectya)_punicea_Hooper,_1996","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_(Isopenectya)_saintvincenti_Hooper,_1996","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_fragilis_(Koltun,_1959)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_lundbecki_(Breitfuss,_1897)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Antho_paradoxa_(Babic,_1922)","Antho_[Porifera]","Microcionidae","Poecilosclerida","Demospongiae","Porifera"
"Anthoactis_armauerhanseni_Leloup,_1932","Anthoactis_[Cnidaria]","Cerianthidae","Ceriantharia","Anthozoa","Cnidaria"
"Anthoactis_australiae_Carlgren,_1937","Anthoactis_[Cnidaria]","Cerianthidae","Ceriantharia","Anthozoa","Cnidaria"
"Anthoactis_benedeni_Leloup,_1932","Anthoactis_[Cnidaria]","Cerianthidae","Ceriantharia","Anthozoa","Cnidaria"
"Anthobothrium_altavelae_Neifar,_Euzet_&_Ben_Hassine,_2002","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_auriculatum_(Rudolphi,_1819)","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_cornucopia_van_Beneden,_1850","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_galeorhini_Suriano,_2002","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_laciniatum","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_laciniatum_brevicolle_Linton,_1891","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_laciniatum_longicolle_Linton,_1891","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_lesteri_Williams,_Burt_&_Caira,_2004","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_parvum_Stossich,_1895","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthobothrium_variabile_(Linton,_1889)","Anthobothrium_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_alicae_Ruhnke,_1994","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_arctowskii_Wojciechowska,_1991","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_cairae_Ruhnke,_1994","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_centrurum_(Southwell,_1925)","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_georgiense_Wojciechowska,_1991","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_gracile_(Wedl,_1855)","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_rakusai_Wojciechowska,_1991","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalum_siedleckii_Wojciechowska,_1991","Anthocephalum_[Platyhelminthes]","Phyllobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes"
"Anthocephalus_gracilis_Rudolphi,_1819","Anthocephalus_[Platyhelminthes]","Lacistorhynchidae","Trypanorhyncha","Cestoda","Platyhelminthes"
"Anthocephalus_granulum_Rudolphi,_1819","Anthocephalus_[Platyhelminthes]","Lacistorhynchidae","Trypanorhyncha","Cestoda","Platyhelminthes"
"Anthocotyle_merluccii_(Van_Beneden_&_Hesse,_1863)","Anthocotyle_[Platyhelminthes]","Anthocotylidae","Polyopisthocotylea","Monogenea","Platyhelminthes"
"Anthogorgia_annectens_Thomson_&_Dean,_1931","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_aurea_Nutting,_1910","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_bocki_Aurivillius,_1931","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_caerulea_Grasshoff,_2000","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_divaricata_(Verrill,_1865)","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_glomerata_Thomson_&_Simpson,_1909","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_grandiflora_Kkenthal,_1924","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_japonica_Studer,_1889","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_ochracea_Grasshoff,_1999","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
"Anthogorgia_racemosa_Thomson_&_Simpson,_1909","Anthogorgia_[Cnidaria]","Acanthogorgiidae","Alcyonacea","Anthozoa","Cnidaria"
