Species,Genus,Family,Ordo,Class,Phylum
"Acanthozoon_armatum_(Kelaart,_1858)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_auropunctatum_(Kelaart,_1858)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_boehmigi_(Stummer-Traunfels,_1895)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_hispidum_(Marcus_EDB-R,_1955)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_indicum_(Plehn,_1896)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_lepidum_(Heath_&_McGregor,_1912)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_maculosum_(Pearse,_1938)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_marginatum_(Plehn,_1896)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_obscurum_(Stummer-Traunfels,_1895)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_ovale_(Schmarda,_1859)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_papilionis_(Kelaart,_1858)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_plehni_(Laidlaw,_1902)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthozoon_semperi_(Stummer-Traunfels,_1895)",Acanthozoon_[Platyhelminthes],Pseudocerotidae,Polycladida,Rhabditophora,Platyhelminthes
"Acanthurus_achilles_Shaw,_1803",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_albipectoralis_Allen_&_Ayling,_1987",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_auranticavus_Randall,_1956",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_bahianus_Castelnau,_1855",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_bariene_Lesson,_1831",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_blochii_Valenciennes,_1835",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_chirurgus_(Bloch,_1787)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_chronixis_Randall,_1960",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_coeruleus_Bloch_&_Schneider,_1801",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_dussumieri_Valenciennes,_1835",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_fowleri_de_Beaufort,_1951",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_gahhm_(Forsskl,_1775)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_grammoptilus_Richardson,_1843",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_guttatus_Forster,_1801",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_japonicus_(Schmidt,_1931)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_leucocheilus_Herre,_1927",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_leucopareius_(Jenkins,_1903)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_leucosternon_Bennett,_1833",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_lineatus_(Linnaeus,_1758)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_maculiceps_(Ahl,_1923)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_mata_(Cuvier,_1829)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_monroviae_Steindachner,_1876",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_nigricans_(Linnaeus,_1758)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_nigricauda_Duncker_&_Mohr,_1929",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_nigrofuscus_(Forsskl,_1775)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_nigroris_Valenciennes,_1835",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_nubilus_(Fowler_&_Bean,_1929)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_olivaceus_Bloch_&_Schneider,_1801",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_polyzona_(Bleeker,_1868)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_pyroferus_Kittlitz,_1834",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_randalli_Briggs_&_Caldwell,_1957",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_reversus_Randall_&_Earle,_1999",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_sohal_(Forsskl,_1775)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_tennentii_Gnther,_1861",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_thompsoni_(Fowler,_1923)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_triostegus_(Linnaeus,_1758)",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_tristis_Randall,_1993",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acanthurus_xanthopterus_Valenciennes,_1835",Acanthurus_[Chordata],Acanthuridae,Perciformes,Actinopterygii,Chordata
"Acantopsis_choirorhynchos_(Bleeker,_1854)",Acantopsis_[Chordata],Cobitidae,Cypriniformes,Actinopterygii,Chordata
"Acar_asperula_(Dall,_1881)",Acar_[Mollusca],Arcidae,Arcoida,Bivalvia,Mollusca
"Acar_clathrata_(Defrance,_1816)",Acar_[Mollusca],Arcidae,Arcoida,Bivalvia,Mollusca
"Acar_domingensis_(Lamarck,_1819)",Acar_[Mollusca],Arcidae,Arcoida,Bivalvia,Mollusca
"Acar_marsupialis_Oliver_&_Holmes,_2004",Acar_[Mollusca],Arcidae,Arcoida,Bivalvia,Mollusca
Acar_pulchella_Reeve,Acar_[Mollusca],Arcidae,Arcoida,Bivalvia,Mollusca
"Acar_transmar_Simone,_2009",Acar_[Mollusca],Arcidae,Arcoida,Bivalvia,Mollusca
"Acarnus_bergquistae_van_Soest,_Hooper_&_Hiemstra,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_bicladotylotus_Hoshino,_1981",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_caledoniensis_Hooper_&_Lvi,_1993",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_claudei_van_Soest,_Hooper_&_Hiemstra,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_deweerdtae_van_Soest,_Hooper_&_Hiemstra,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_erithacus_de_Laubenfels,_1927",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_guentheri_(Dendy,_1896)",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_hoshinoi_van_Soest,_Hooper_&_Hiemstra,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_innominatus_Gray,_1867",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_levii_Vacelet,_1960",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_nicoleae_van_Soest,_Hooper_&_Hiemstra,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_peruanus_van_Soest,_Hooper_&_Hiemstra,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_primigenius_Hiemstra_&_Hooper,_1991",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_radovani_(Boury-Esnault,_1973)",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_souriei_(Lvi,_1952)",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_tener_Tanita,_1963",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_tenuis_Dendy,_1896",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_ternatus_Ridley,_1884",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_thielei_Lvi,_1958",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_topsenti_Dendy,_1922",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_tortilis_Topsent,_1892",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_toxeata_Boury-Esnault,_1973",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarnus_wolffgangi_Keller,_1889",Acarnus_[Porifera],Acarnidae,Poecilosclerida,Demospongiae,Porifera
"Acarobythites_larsonae_Machida,_2000",Acarobythites_[Chordata],Bythitidae,Ophidiiformes,Actinopterygii,Chordata
"Acarochelopodia_aduncispina_Bartsch,_1977",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_biunguis_Bartsch,_1988",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_cuneifera_Bartsch,_1977",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_delamarei_Angelier,_1954",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_lapidaria_Bartsch,_1991",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_saruanlensis_Morselli_&_Mari,_1986",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_tarentina_Morselli,_Mari_&_Sarto,_1998",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarochelopodia_triunguis_Bartsch,_1988",Acarochelopodia_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_arenarius_Bartsch,_1980",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_armatus_Bartsch,_1977",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_diazpulidoi_Otto,_2000",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_fastigatus_Bartsch,_1977",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_grandiculus_Bartsch,_1977",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_minutus_Bartsch,_1976",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_monnioti_Morselli,_1970",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_punctulus_Bartsch,_1977",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_squilla_Trouessart_&_Neumann,_1893",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_subasper_Bartsch,_1977",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acaromantis_vespucioi_Pepato_&_Tiago,_2004",Acaromantis_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarothrix_ampliata_Bartsch,_2004",Acarothrix_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarothrix_ampliumeris_Bartsch,_2006",Acarothrix_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarothrix_longiunguis_Bartsch,_1997",Acarothrix_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarothrix_palustris_Bartsch,_1990",Acarothrix_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acarothrix_umgenica_Proches,_2002",Acarothrix_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acartauchenius_scurrilis_(O._P.-Cambridge,_1872)",Acartauchenius_[Arthropoda],Linyphiidae,Araneae,Arachnida,Arthropoda
"Acartia_(Acanthacartia)_bacorehuiensis_Zamora-Sanchez_&_Gomez-Aguirre,_1985",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_bifilosa_(Giesbrecht,_1881)",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_bilobata_Abraham,_1970",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_californiensis_Trinast,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_chilkaensis_Sewell,_1919",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_chilkaensis_sittangi_Steuer,_1934",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_dweepi_Haridas_&_Madhupratap,_1978",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_fossae_Gurney,_1927",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_giesbrechti_Dahl,_1894",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_italica_Steuer,_1910",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_levequei_Grice,_1964",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_pietschmani_Pesta,_1912",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_plumosa_Scott_T.,_1894",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_sinjiensis_Mori,_1940",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_spinata_Esterly,_1911",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_steueri_Smirnov,_1936",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_tonsa_Dana,_1849",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_tropica_Ueda_&_Hiromi,_1987",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_tsuensis_Ito,_1956",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acanthacartia)_tumida_Willey,_1920",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartia)_danae_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartia)_forcipata_Thompson_&_Scott,_1897",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartia)_longisetosa_Brady,_1914",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartia)_nana_Brady,_1914",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartia)_negligens_Dana,_1849",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiella)_faoensis_Khalaf,_1991",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiella)_sewelli_Steuer,_1934",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_bermudensis_Esterly,_1911",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_clausi_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_discaudata_(Giesbrecht,_1881)",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_ensifera_Brady,_1899",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_enzoi_Crisafi,_1974",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_floridana_Davis,_1948",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_hongi_Soh_&_Suh,_2000",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_hudsonica_Pinhey,_1926",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_jilletti_Bradford,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_longiremis_(Lilljeborg,_1853)",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_margalefi_Alcaraz,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_omorii_Bradford,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_simplex_Sars_G.O.,_1905",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_teclae_Bradford,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Acartiura)_tranteri_Bradford,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Euacartia)_sarojus_Madhupratap_&_Haridas,_1994",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Euacartia)_southwelli_Sewell,_1914",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Hypoacartia)_adriatica_Steuer,_1910",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Hypoacartia)_macropus_Cleve,_1900",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_amboinensis_Carl,_1907",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_australis_Farran,_1936",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_bispinosa_Carl,_1907",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_bowmani_Abraham,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_centrura_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_erythraea_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_japonica_Mori,_1940",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_lilljeborgi_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_ohtsukai_Ueda_&_Bucklin,_2006",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_pacifica_Steuer,_1915",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_(Odontacartia)_spinicauda_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_africana_Steuer,_1915",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_asymmetrica_Tanaka,_1964",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_bacorehuisensis_Zamora-Snchez_&_Gmez-Aguirre,_1986",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_baylyi_Greewood,_1972",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_bifilosa_tonsagiesbrechti_Steuer,_1910",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_clausi_gaboonensis_Scott_T.,_1894",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_denticornis_Brady,_1883",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_discaudata_mediterranea_Steuer,_1934",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_dubia_Scott_T.,_1893",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_eremeevi_Pavlova_&_Shmeleva,_2010",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_erythraea_brehmi_Frchtl,_1923",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_erythraea_valdiviae_Frchtl,_1924",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_fancetti_McKinnon,_Kimmerer_&_Benzie,_1992",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_fariai_Oliveira,_1945",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_gracilis_Herrick,_1887",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_iseana_ItoTak,_1956",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_latisetosa_(Kritchagin,_1873)",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_laxa_Dana,_1852",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_lefevreae_Bradford,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_lilljeborgii_Giesbrecht,_1889",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_limpida_Dana,_1849",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_longipatella_Connell_&_Grindley,_1974",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_longiremis_spineremis_Bradford,_1976",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_mediterranea_Pesta,_1909",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_mollicula_Pavlova_&_Shmeleva,_2010",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_mossi_(Norman,_1878)",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_pacifica_mertoni_Steuer,_1917",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_ponteloides_(Kritchagin,_1873)",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_ransoni_Vaissire,_1954",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_remivagantis_Oliveira,_1946",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_seshaiyai_Subbaraju,_1968",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_tokiokai_Mori,_1942",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_tonsa_cryophylla_Bjrnberg_T.K.S.,_1963",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartia_verrucosa_Thompson,_1888",Acartia_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartiapotamon_inflatum_(Dai,_Song,_Li,_Chen,_Wang_&_Hu,_1985)",Acartiapotamon_[Arthropoda],Potamidae,Decapoda,Malacostraca,Arthropoda
"Acartiella_gravelyi_(Sewell,_1919)",Acartiella_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartiella_kempi_Sewell,_1914",Acartiella_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartiella_keralensis_(Wellershaus,_1969)",Acartiella_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
"Acartiella_major_Sewell,_1919",Acartiella_[Arthropoda],Acartiidae,Calanoida,Maxillopoda,Arthropoda
